1 4Q3/P1q3pk/7p/8/8/8/1P4PP/7K w - - 0 1
2 8/6k1/1Q3q1p/8/3P2p1/8/5PP1/6K1 w - - 0 1
3 8/8/8/8/3K4/4Q3/pk6/8 w - - 0 1
4 6Q1/8/8/3K4/8/8/pk6/8 w - - 0 1
5 8/5Q2/kp4p1/p5P1/1P1KpP2/4P3/8/1q6 w - - 0 1
6 8/2Q5/8/8/2K5/8/pk6/8 w - - 0 1
7 8/1K3pk1/8/PQ6/1P2P2p/2qP4/8/8 w - - 0 1
8 8/1q5p/4pQpk/1p1pPp2/3P1P2/7P/1P4PK/8 w - - 0 1
9 8/4kp2/p3p2P/1p3p2/1Pq2P2/P4Q2/2P5/6K1 w - - 0 1
10 8/5pq1/4p1kp/1PQ5/3P2p1/6P1/5PKP/8 w - - 0 1
11 8/8/8/5QK1/1p6/8/pk4P1/8 w - - 0 1
12 8/8/8/8/8/P2K1Q2/2P3pp/6k1 w - - 0 1
13 8/8/5p2/6p1/p1Q3q1/6k1/6P1/6K1 w - - 0 1
14 6K1/5P2/8/5k2/2q5/8/8/Q7 w - - 0 1
15 7k/p6p/4q3/8/7P/1P1P2K1/P5Q1/8 w - - 0 1
16 5k2/6p1/3PQp2/6q1/8/5PKP/6P1/8 w - - 0 1
17 8/p1P5/6k1/4Q3/1P4p1/P4p2/6PK/5q2 w - - 0 1
18 1Q6/5k2/1P6/p2pP3/P2K1P2/8/8/6q1 w - - 0 1
19 6k1/8/p4p2/8/7Q/1P6/P1q3PK/8 w - - 0 1
20 8/k1p5/8/p7/2Q1P3/6P1/1qPK3P/8 w - - 0 1
21 7k/pp2Q3/3P4/7p/3q4/1P3pP1/P4P1K/8 w - - 0 1
22 6k1/6p1/8/2p2Q2/2P1P3/2qP2P1/6K1/8 w - - 0 1
23 7k/1q4p1/7p/8/5PKP/3QP1P1/8/8 w - - 0 1
24 1Q6/1p3k1p/p6P/3P2P1/7K/8/P1q5/8 w - - 0 1
25 8/2p1q3/p6k/1p3Q2/1P2PK2/2P5/1P5P/8 w - - 0 1
26 4Q3/6k1/p4p2/5qp1/7P/6P1/P1P2P2/6K1 w - - 0 1
27 8/8/6P1/p2K3k/P7/1P2Q3/8/1q6 w - - 0 1
28 8/k7/p2Q3p/2pK1P2/6PP/P2q4/8/8 w - - 0 1
29 3Q4/5p1k/8/4q2p/1P5P/6P1/5PK1/8 w - - 0 1
30 1Q6/4P1pk/2q4p/7P/8/6P1/1p3P1K/8 w - - 0 1
31 7q/p1P5/4Q3/5p2/8/1PP2k2/PK2p3/8 w - - 0 1
32 8/8/7k/3p1Q2/3P2p1/4P1P1/5P1K/3q4 w - - 0 1
33 6k1/5qp1/2Q5/7p/2P5/7P/5PP1/6K1 b - - 0 1
