39 k1r1r3/pp1q4/8/R3B3/8/8/1P6/1K2Q3 w - - 0 1
40 1n2k3/1ppppp2/8/8/8/8/PPPPPPPP/2B1KB2 w - - 0 1
41 5k2/1R3p2/3P2p1/4P3/3r2P1/6K1/1P6/8 w - - 0 1
42 8/8/8/4k3/8/8/8/1N2KB2 w - - 0 1
43 4Q3/7p/8/8/5Kp1/8/1k5P/q7 w - - 0 53
44 r3k3/1pppppp1/8/8/8/8/PPPPPPPP/R3K2R w KQq - 0 1
45 1n2k3/1ppppp2/8/8/8/8/PPPPPPPP/1N2KB2 w - - 0 1
46 2q5/2P3pk/3Qp3/3p3p/8/6P1/5P1P/6K1 w - - 0 39
47 8/1k6/2n1N3/2P5/7P/6P1/5P2/6K1 w - - 0 47
48 8/6n1/3k4/6KP/5N2/8/8/8 w - - 0 60
49 8/7p/p3k3/8/2pPp1PP/P1P3K1/8/8 w - - 0 39
50 2b1k3/1ppppp2/8/8/8/8/PPPPPPPP/1N2KB2 w - - 0 1
51 8/8/8/8/8/3p4/3kpK2/7R w - - 0 1
52 8/1k1B4/2p5/KbPp4/1P1P4/8/8/2B5 w - - 0 1
53 8/4R3/6p1/3k1p1p/5P1P/5NP1/2r5/5K2 w - - 0 1
54 1n2k3/1pppppp1/8/8/8/8/PPPPPPPP/1N2K1N1 w - - 0
55 8/8/8/8/p7/rp6/3R4/k1K5 w - - 0 1
56 1n2k2r/pppppppp/8/8/8/8/PPPPPPPP/R2QK3 w Qk - 0 1
57 kq6/8/1Q6/3N4/8/8/8/6K1 w - - 0 1
58 1n2k2r/pppppppp/8/8/8/8/PPPPPPPP/R1BQK1NR w KQk - 0 1
59 2b1k3/1pppppp1/8/8/8/8/PPPPPPPP/1N2K1N1 w - - 0 1
60 5r1k/5ppp/8/2b5/K1b5/8/1B6/6R1 w - - 0 1
61 5k2/8/4p3/3pP1K1/2pP4/1pP5/1P6/8 w - - 0 48
62 2b1k3/1pppppp1/8/8/8/8/PPPPPPPP/2B1KB2 w - - 0 1
63 r5k1/1p6/6pp/p3b2r/3N4/2P5/PP1R2P1/2BR2K1 w - - 0 1
64 1nb1kbn1/pppppppp/8/8/8/8/PPPPPPPP/R2QK2R w KQ - 0 1
65 1R6/8/8/8/8/p2K4/k7/8 w - - 0 1
66 r3k2r/4p3/8/8/8/8/PPPPPPPP/R3K2R w KQkq - 0 1
67 1n2k3/1pppppp1/8/8/8/8/PPPPPPPP/2B1KB2 w - - 0 1
68 8/8/8/5p2/8/5K1B/7p/7k w - - 0 1
69 1n2k2r/pppppppp/8/8/8/8/PPPPPPPP/3QK3 w k - 0 1
70 8/1pkp4/1pp5/8/8/8/2RP4/2RK4 w - - 0 1
71 1n2k3/1pppppp1/8/8/8/8/PPPPPPPP/1N2KB2 w - - 0 1
72 8/6p1/6p1/1pK1k3/p5P1/P6P/8/8 w - - 0 49
73 8/8/P2k4/6p1/Ppp5/3K4/5PP1/8 w - - 0 47
74 2b1k3/1ppppp2/8/8/8/8/PPPPPPPP/1N2KB2 w - - 0 1
75 8/p7/1p6/1P2k2p/P6P/2P3P1/5P1K/8 w - - 0 52
76 8/1p3k1p/p2P2p1/P5P1/8/4K2P/1P6/8 w - - 0 46
77 8/8/6pp/p2k1p2/P2P1P2/3K1P1P/8/8 w - - 0 42
78 2b1kb2/2ppp3/8/8/8/8/PPPPPPPP/2B1KB2 w - - 0 1
79 8/1pkp4/1pp5/8/8/8/2BP4/2RK4 w - - 0 1
80 1n2k2r/pppppppp/8/8/8/8/PPPPPPPP/R2QK1NR w KQk - 0 1
81 r3k2r/3pp3/8/8/8/8/PPPPPPPP/R3K2R w KQkq - 0 1
82 1n2k1n1/2ppp3/8/8/8/8/PPPPPPPP/1N2K1N1 w - - 0 1
83 6k1/2p5/8/p1p5/3p2P1/P3P1KP/1PP5/8 w - - 0 42
84 3qk3/4p3/8/8/8/8/PPPPPPPP/1NB1KBN1 w - - 0 1
85 2b1k1n1/2ppp3/8/8/8/8/PPPPPPPP/1N2KB2 w - - 0 1
86 8/8/8/8/3k4/8/8/1N2KB2 w - - 0 1
87 8/1p4k1/2p4p/8/p7/1P6/PKP4P/8 w - - 0 1
88 8/1pkp4/1pp5/8/8/8/2BP4/2BK4 w - - 0 1
89 1n2kb2/2ppp3/8/8/8/8/PPPPPPPP/1N2KB2 w - - 0 1
90 8/2k5/p6p/2K2pp1/1P3P2/6P1/7P/8 w - - 0 47
91 5k2/6p1/6Pp/pp1p4/3p1p2/P2P1K1P/1PP5/8 w - - 0 45
92 8/8/p6p/2k1p2P/p1P1P1K1/P7/8/8 w - - 0 56
93 1n2k1n1/2ppp3/8/8/8/8/PPPPPPPP/2B1KB2 w - - 0 1
94 8/1p6/3k1ppp/P7/1PP5/6PP/5P2/6K1 w - - 0 43
95 8/1p6/p7/P2Pk1pp/2P1p3/6PP/1P3K2/8 w - - 0 42
96 8/p6p/4k3/8/4K3/PPP3PP/8/8 w - - 0 1
97 2b1kb2/2ppp3/8/8/8/8/PPPPPPPP/1N2K1N1 w - - 0 1
98 8/p6p/1b2k3/8/4K3/PPR1PPPP/8/8 w - - 0 1
99 3qk3/3pp3/8/8/8/8/PPPPPPPP/1NB1KBN1 w - - 0 1
100 1nb1kbn1/2ppp3/8/8/8/8/PPPPPPPP/1NB1KBN1 w - - 0 1
