35 8/5p2/3pp1k1/3P2bR/4P1P1/3K4/8/8 w - - 0 1
36 4r2k/pp5p/2p2Pp1/3b4/P5P1/1P4BP/1KP5/3R4 w - - 0 1
37 8/1k6/8/p6R/Np1b3P/1K6/PPP4r/8 w - - 0 1
38 8/p5p1/7p/7P/8/3K1R2/pk6/8 w - - 0 1
39 8/p4n2/1p1kpPp1/2p5/2P2PK1/1P3N2/P7/8 w - - 0 1
40 8/6b1/5k2/3K4/P5P1/8/8/8 w - - 0 1
41 8/p2r4/1p1PQ1pk/1P3R1p/5P1P/6PK/8/q7 w - - 0 1
42 R7/2r1pk2/3pn1rp/1P3p2/3N1P2/4R1PP/7K/8 w - - 0 1
43 8/5pk1/r5pp/P7/R3K2P/6P1/P4P2/8 w - - 0 1
44 rr6/pq2kpQ1/1p2p3/4R3/8/2P5/PP3PPP/R5K1 w - - 0 1
45 8/N7/Pp1k1n1p/2p3p1/2P2pP1/5K1P/8/8 w - - 0 1
46 8/p1q2pkp/2Prp1p1/8/P3Q3/6P1/5P1P/2R3K1 w - - 0 1
47 8/p3k1pp/3p4/1PpPn3/8/6B1/P4KPP/8 w - - 0 1
48 8/2k2r2/8/1PN3R1/1K5P/5b2/8/8 w - - 0 1
49 2b5/2P5/3k2N1/8/6P1/7P/8/7K w - - 0 1
50 8/8/1P3KP1/2kb4/8/8/8/8 w - - 0 1
51 8/7p/PR6/5kp1/r7/6P1/5P1P/6K1 w - - 0 1
52 7b/3k4/1p4p1/p2P2B1/P2pK3/1P4P1/8/8 w - - 0 1
53 3k4/3P3R/7P/8/8/8/3K4/7r w - - 0 1
54 7q/pk2b2P/np6/1N1pN1p1/Q2P4/P7/1P6/1K6 w - - 0 1
55 5r2/1pk5/2p1n3/p6p/4P1P1/P7/1P4KP/2RR4 w - - 0 1
56 8/8/5rp1/2p1k3/8/2rP4/4PR2/R3K3 w Q - 0 1
57 5k2/p7/1p4p1/1P1K4/P1R5/4PP2/r7/8 w - - 0 1
58 3R4/ppr1ppk1/2p3pp/2P5/4N3/PP3P1P/1bP2P2/6K1 w - - 0 1
59 r7/3k4/1K6/1p6/1P6/8/7P/2R5 w - - 0 1
60 8/p1k5/2P5/2K5/8/8/P7/8 w - - 0 1
61 8/3k4/p5pp/PpP1p3/2P5/2K3P1/7P/8 w - - 0 1
62 r5k1/6p1/3N1p1p/2pbP3/n4PB1/R6P/6P1/6K1 w - - 0 1
63 8/5p1p/1p4p1/p1k1P1P1/R1r2P1P/8/P2K4/8 w - - 0 1
64 6k1/4K3/8/r4p2/4P3/8/8/5R2 w - - 0 1
65 8/6b1/8/1pBk2p1/3P1pP1/1P1K1P1P/8/8 w - - 0 1
66 1r4rb/5p2/p1pp1P1k/2p2Q1P/N3P1R1/3P3R/PPP1q2P/7K w - - 0 1
67 R7/2r1pk2/3pn1rp/1P3p2/3N1P2/4R2P/6PK/8 w - - 0 1
68 3r1N2/8/5p1P/5k2/2K2B2/6P1/8/8 w - - 0 1
69 1b6/2q5/P6k/3QP1p1/8/6PK/5P2/8 w - - 0 1
70 3R1b2/1rr2pk1/4p2p/6p1/2P1P1N1/1P1R1PP1/P5K1/8 w - - 0 1
71 2q3k1/2p2p2/1n4p1/1P2Q3/4P3/2P2N1P/5PPK/8 w - - 0 1
72 3k4/1p2r1pR/p2pB3/3P1PP1/8/P7/5b2/1K6 w - - 0 1
73 8/8/8/5QK1/1p6/8/pk4P1/8 w - - 0 1
74 6R1/2p5/r2p1p1k/N2Pp3/1P2P3/8/7P/7K w - - 0 1
75 2k5/P1n5/1BK5/8/8/P7/8/8 w - - 0 1
76 8/1pkp4/1pp5/8/8/8/2NP4/2NK4 w - - 0 1
77 8/7p/k1P3p1/P3p3/4N3/1n2K2P/8/8 w - - 0 1
78 3r4/6pp/8/1pP1pk2/6b1/2P1RN2/1P3P1P/6K1 w - - 0 1
79 8/2pk1pp1/R4b2/8/P6p/rN5P/2P2PP1/2K5 w - - 0 1
80 7k/ppbqP1rp/5Q2/2p1p3/2P5/NKR5/P7/8 w - - 0 1
81 8/8/8/8/8/P2K1Q2/2P3pp/6k1 w - - 0 1
82 4r2k/pp4p1/1np5/4P1Rp/3P3p/8/PP1R1P2/2K5 w - - 0 1
83 8/7k/4R3/4pK2/3b1p2/8/6P1/8 w - - 0 1
84 8/6pk/3b4/Q7/3r2PP/8/5PK1/8 w - - 0 1
85 k7/8/4pppp/p7/p3PPPP/8/8/K7 w - - 0 1
86 1qr2r1k/p1p2p1p/1p2pR1B/4P3/2P2Q2/2P3P1/P4PK1/8 w - - 0 1
87 8/5p2/K5p1/5kPp/3B1P1P/8/8/8 w - - 0 1
88 6k1/2p3pp/8/4p3/1r2P3/8/PPP1R1PP/1K6 w - - 0 1
89 k3q3/ppQ4p/6p1/8/8/KBP4P/6P1/8 w - - 0 1
90 8/1p3p1B/2pk1P2/3n2P1/p7/P4K2/1P3R1P/4r3 w - - 0 1
91 8/5p2/6pp/3k4/8/2P4P/1P3KP1/8 w - - 0 1
92 5rk1/1p1b1pp1/3p3p/p1pPr1n1/2PqPN2/1P1B3P/P1Q3P1/4RR1K w - - 0 1
93 4r3/2k2p2/p7/1p1pPp2/2pP4/1P4P1/P1P3KP/2R5 w - - 0 1
94 1k3q1r/p1p3p1/1p3p1p/2r1p3/4Q3/P1PP2P1/1P3P1P/1K1R2R1 w - - 0 1
95 7k/3n1R1P/4p1P1/8/4PP2/4K3/8/3r4 w - - 0 1
96 1K6/1P1k4/7R/8/r6p/8/8/8 w - - 0 1
97 6K1/5PR1/3R4/4k3/8/8/q7/8 w - - 0 1
98 6Bk/1b6/2q2pRp/1pp5/p6Q/P1P1q3/6PP/4N2K w - - 0 1
99 4rk2/4n2Q/3rpp2/pp1q4/2pP3N/2P3P1/PP2R3/4R1K1 w - - 0 1
100 8/2p5/2R5/3P4/2P2k1K/8/2r5/8 w - - 0 1
