79 8/p3k2p/6p1/2pp1p2/5P2/P1P1KPP1/1P5P/8 w - - 0 1
80 8/8/p1p1pk2/1p4p1/1P1PK1P1/2P5/1P6/8 w - - 0 1
81 8/1pp2kp1/p2p3p/3P4/2P2P2/6P1/P1P3KP/8 w - - 0 1
82 4k3/2p5/p1p3p1/5pp1/8/2P2P1P/PP3KP1/8 w - - 0 1
83 5k2/5ppp/3p4/p7/3pP3/1P3P2/P5PP/7K w - - 0 1
84 8/2k5/1p2pp1p/pP6/2P2P2/1P5P/6P1/6K1 w - - 0 1
85 8/3k4/1pp5/1p1pPp2/1P1P2p1/PK4P1/7P/8 w - - 0 1
86 8/pp6/3k2pp/2pP1p2/2P2K2/PP5P/5PP1/8 w - - 0 1
87 3k4/p2P4/4p2p/8/8/5p2/PP3PPP/6K1 w - - 0 1
88 8/p1k1pp2/3p4/3P4/1p6/1P3P2/PP5P/1K6 w - - 0 1
89 8/5k2/p7/1p1p1p2/3P1P1p/2P5/PP5P/5K2 w - - 0 1
90 6k1/8/p4p2/1pppp3/8/2PP1P2/PP4PP/6K1 w - - 0 1
91 8/p4pkp/8/1P6/8/4P1P1/1P5P/6K1 w - - 0 1
92 8/2p4p/4kp1p/p2p4/3P2P1/1P5P/P3K1P1/8 w - - 0 1
93 8/6pk/8/1pp2K2/p3P2P/P1P3P1/5P2/8 w - - 0 1
94 5k2/pp6/2p3p1/4P2p/8/2P1K3/PP4PP/8 w - - 0 1
95 8/1p1k3p/p4pp1/8/2P5/PP5P/5PP1/5K2 w - - 0 1
96 8/pp3kp1/2p5/8/P1P5/8/1P3P1P/6K1 w - - 0 1
97 8/7p/2p2p1p/1p6/p1p1PkP1/P1P2P1P/1P2K3/8 w - - 0 1
98 8/5k1p/p2P4/3p1pp1/1p3P2/1P6/1P4PP/6K1 w - - 0 1
99 1k6/5p2/5p2/2p2P2/1p2p2p/7P/1PP3P1/7K w - - 0 1
100 8/p7/4k1p1/4pp1p/8/3PP1PP/P4P2/6K1 w - - 0 1
